name,weat_es,precision_diff,recall_diff,f1_diff
ar_weat8_debias_reg1e-1_sim1.0_ant0.0,-1.1405901504468574,0.014936054421768707,-0.026825893982174387,-0.006535519949334212
ar_weat8_debias_reg1e-1_sim1.0_ant0.5,-1.1602613650374414,0.008302770277973104,-0.031040583422050072,-0.01214049566897668
ar_weat8_debias_reg1e-1_sim1.0_ant1.0,-1.1830057838849215,0.01277793414016326,-0.036633597169292154,-0.012439550921581777
ar_weat8_debias_reg5e-2_sim0.0_ant0.0,-1.6678753508200481,0.010836974789915965,-0.04136515822443021,-0.015846081656741062
ar_weat8_debias_reg5e-2_sim0.0_ant0.5,-1.7973986630611545,0.01139347025672477,-0.03545842140722799,-0.012403580673557402
ar_weat8_debias_reg5e-2_sim0.0_ant1.0,-1.8176321889909932,0.012255746273089008,-0.03539670539346529,-0.013297241215653233
ar_weat8_debias_reg5e-2_sim0.5_ant0.0,-1.8041977130366174,0.016979325108444576,-0.03711961077767312,-0.011304562971807819
ar_weat8_debias_reg5e-2_sim0.5_ant0.5,-1.8450679343745326,0.010028099988014239,-0.03376637402990135,-0.012253115936246117
ar_weat8_debias_reg5e-2_sim0.5_ant1.0,-1.830355252428657,0.010106799532397348,-0.025619860213228818,-0.008639026101978753
ar_weat8_debias_reg5e-2_sim1.0_ant0.0,-1.6465139832908005,0.01031526139715011,-0.02596444129007036,-0.008567087658708616
ar_weat8_debias_reg5e-2_sim1.0_ant0.5,-1.8329311338334133,0.010435992578849751,-0.04388780028697936,-0.017691868291650148
ar_weat8_debias_reg5e-2_sim1.0_ant1.0,-1.8225624849316162,0.011303029632416361,-0.032732630799376716,-0.011520351888568592
ar_weat8_debias_reg1e-2_sim0.0_ant0.0,-1.9447084375371881,0.014097167290810342,-0.035944435015609066,-0.01183600713012467
ar_weat8_debias_reg1e-2_sim0.0_ant0.5,-1.9650739768865046,0.014897914015381986,-0.026309022366912016,-0.006459731319966022
ar_weat8_debias_reg1e-2_sim0.0_ant1.0,-1.9831652031413973,0.015136818735383195,-0.026825893982174387,-0.006333993837053131
